date of birth;age;sex;account;id;issued;active;payroll;segment
17.07.1986;30;Male;ABB individuals;01-0102-F-5339643;0;0;0;Workers
26.10.1973;43;Male;ABB individuals;01-0102-F-5340124;0;0;0;Workers
28.12.1963;53;Male;ABB individuals;01-0102-F-5339699;0;0;0;Workers
03.10.1997;19;Female;ABB individuals;01-0102-F-5340133;0;0;0;Students
26.07.1961;55;Male;ABB individuals;01-0165-F-5339150;0;0;0;Workers
24.08.1935;81;Female;ABB individuals;01-0102-F-5339234;0;0;0;Retired
06.06.1975;41;Female;ABB individuals;01-0102-F-5326296;0;0;0;Workers
18.12.1982;34;Male;ABB individuals;01-0102-F-5337053;0;0;0;Workers
03.01.1949;68;Female;ABB individuals;01-0102-F-5326068;1;0;0;Retired
29.11.1959;57;Female;ABB individuals;01-0165-F-5321477;0;0;1;Retired
27.08.1945;71;Male;ABB individuals;01-0165-F-5322248;0;0;0;Retired
29.11.1950;66;Female;ABB individuals;01-0102-F-5322908;0;0;0;Retired
11.06.1962;54;Male;ABB individuals;01-0102-F-5319880;0;0;0;Workers
28.06.1937;79;Male;ABB individuals;01-0102-F-5347267;0;0;0;Retired
18.07.1982;34;Female;ABB individuals;01-0102-F-5321882;0;0;0;Workers
25.02.1977;40;Male;ABB individuals;01-0102-F-5334243;0;0;0;Workers
28.04.1978;38;Male;ABB individuals;01-0102-F-5329396;0;0;0;Workers
22.09.1955;61;Female;ABB individuals;01-0102-F-5322174;0;0;0;Retired
29.03.1955;61;Male;ABB individuals;01-0102-F-5329061;1;0;0;Retired
04.08.1964;52;Male;ABB individuals;01-0165-F-5327575;0;0;0;Workers
01.11.1982;34;Female;ABB individuals;01-0102-F-5335047;0;0;0;Workers
16.07.1985;31;Female;ABB individuals;01-0102-F-5330512;0;0;0;Workers
22.11.1991;25;Female;ABB individuals;01-0102-F-5340429;1;1;0;Workers
31.05.1988;28;Female;ABB individuals;01-0165-F-5333666;0;0;0;Workers
21.09.1958;58;Female;ABB individuals;01-0102-F-5322977;1;0;0;Retired
15.12.1981;35;Female;ABB individuals;01-0165-F-5321929;1;0;0;Workers
26.06.1990;26;Female;ABB individuals;01-0165-F-5347906;0;0;0;Workers
30.05.1985;31;Female;ABB individuals;01-0102-F-5335033;0;0;0;Workers
10.02.1968;49;Male;ABB individuals;01-0000-F-5316636;1;0;0;Workers
24.02.1990;27;Female;ABB individuals;01-0165-F-5340311;0;0;0;Workers
08.03.1969;47;Male;ABB individuals;01-0102-F-5342004;0;0;0;Workers
04.07.1976;40;Female;ABB individuals;01-0102-F-5347291;0;0;0;Workers
29.08.1969;47;Female;ABB individuals;01-0102-F-5321773;0;0;0;Workers
27.08.1938;78;Male;ABB individuals;01-0102-F-5331021;0;0;0;Retired
02.09.1982;34;Female;ABB individuals;01-0165-F-5347916;0;0;0;Workers
11.02.1976;41;Female;ABB individuals;01-0102-F-5342657;0;0;0;Workers
28.04.1991;25;Female;ABB individuals;01-0102-F-5342653;0;0;0;Workers
29.06.1989;27;Female;ABB individuals;01-0102-F-5340449;1;0;0;Workers
19.11.1985;31;Female;ABB individuals;01-0102-F-5337642;0;0;0;Workers
05.09.1966;50;Female;ABB individuals;01-0102-F-5341554;1;0;0;Workers
22.07.1938;78;Female;ABB individuals;01-0102-F-5321729;1;0;0;Retired
02.02.1936;81;Female;ABB individuals;01-0102-F-5329550;0;0;0;Retired
01.10.1939;77;Female;ABB individuals;01-0102-F-5329712;0;0;0;Retired
24.02.1982;35;Male;ABB individuals;01-0165-F-5336491;0;0;0;Workers
07.02.1955;62;Female;ABB individuals;01-0165-F-5323589;1;0;0;Retired
06.02.1931;86;Male;ABB individuals;01-0102-F-5341980;0;0;0;Retired
18.05.1964;52;Male;ABB individuals;01-0165-F-5342344;0;0;0;Workers
31.12.1937;79;Female;ABB individuals;01-0102-F-5323492;1;0;0;Retired
01.01.1976;41;Female;ABB individuals;01-0165-F-5342655;1;1;0;Workers
20.12.1931;85;Male;ABB individuals;01-0102-F-5323620;0;0;0;Retired
03.05.1998;18;Male;ABB individuals;01-0102-F-5321840;0;0;0;Students
15.07.1948;68;Female;ABB individuals;01-0102-F-5321057;0;0;0;Retired
20.04.1977;39;Female;ABB individuals;01-0102-F-5326097;0;0;0;Workers
11.04.1997;19;Female;ABB individuals;01-0102-F-5330840;0;0;0;Students
17.03.1974;42;Female;ABB individuals;01-0102-F-5342656;0;0;0;Workers
05.12.1985;31;Female;ABB individuals;01-0102-F-5334566;0;0;0;Workers
02.05.1976;40;Male;ABB individuals;01-0102-F-5329043;0;0;0;Workers
11.07.1935;81;Male;ABB individuals;01-0102-F-5324129;0;0;0;Retired
25.03.1954;62;Female;ABB individuals;01-0102-F-5322940;0;0;0;Retired
27.01.1981;36;Male;ABB individuals;01-0165-F-5326027;1;0;0;Workers
18.05.1976;40;Male;ABB individuals;01-0165-F-5334150;0;0;0;Workers
10.02.1986;31;Male;ABB individuals;01-0102-F-5328635;0;0;0;Workers
05.02.1975;42;Female;ABB individuals;01-0102-F-5333941;0;0;0;Workers
01.02.1980;37;Male;ABB individuals;01-0102-F-5333712;0;0;0;Workers
12.09.1966;50;Male;ABB individuals;01-0102-F-5339582;0;0;0;Workers
03.07.1952;64;Female;ABB individuals;01-0102-F-5346406;0;0;0;Retired
10.12.1934;82;Female;ABB individuals;01-0165-F-5330782;0;0;0;Retired
28.11.1980;36;Male;ABB individuals;01-0102-F-5339771;0;0;0;Workers
12.11.1980;36;Male;ABB individuals;01-0165-F-5341913;0;0;0;Workers
03.07.1990;26;Male;ABB individuals;01-0165-F-5326348;0;0;0;Workers
09.09.1958;58;Female;ABB individuals;01-0165-F-5320156;0;0;0;Retired
15.04.1980;36;Male;ABB individuals;01-0102-F-5329266;0;0;0;Workers
13.04.1995;21;Male;ABB individuals;01-0102-F-5324115;0;0;0;Students
25.06.1973;43;Female;ABB individuals;01-0102-F-5324545;0;0;0;Workers
06.08.1955;61;Female;ABB individuals;01-0102-F-5321839;0;0;0;Retired
28.01.1930;87;Female;ABB individuals;01-0165-F-5347917;0;0;0;Retired
18.07.1936;80;Male;ABB individuals;01-0165-F-5322173;0;0;0;Retired
23.10.1964;52;Female;ABB individuals;01-0102-F-5347919;1;0;0;Workers
03.02.1978;39;Female;ABB individuals;01-0102-F-5330896;0;0;0;Workers
22.05.1971;45;Female;ABB individuals;01-0102-F-5339209;1;0;0;Workers
30.01.1950;67;Female;ABB individuals;01-0102-F-5320094;1;0;0;Retired
29.04.1985;31;Male;ABB individuals;01-0102-F-5331025;0;0;0;Workers
17.02.1978;39;Female;ABB individuals;01-0102-F-5346388;0;0;0;Workers
01.06.1948;68;Female;ABB individuals;01-0102-F-5324172;0;0;0;Retired
02.04.1956;60;Female;ABB individuals;01-0165-F-5324155;0;0;0;Retired
21.03.1980;36;Female;ABB individuals;01-0102-F-5342661;0;0;0;Workers
04.09.1951;65;Female;ABB individuals;01-0165-F-5324540;1;0;0;Retired
01.04.1940;76;Female;ABB individuals;01-0165-F-5324565;0;0;0;Retired
26.01.1980;37;Male;ABB individuals;01-0102-F-5340281;0;0;0;Workers
22.08.1987;29;Female;ABB individuals;01-0102-F-5330803;0;0;0;Workers
01.10.1985;31;Male;ABB individuals;01-0102-F-5342041;0;0;0;Workers
23.06.1996;20;Female;ABB individuals;01-0102-F-5346306;0;0;0;Students
07.10.1949;67;Male;ABB individuals;01-0102-F-5319908;0;0;0;Retired
01.10.1959;57;Female;ABB individuals;01-0165-F-5322095;1;0;1;Retired
03.08.1967;49;Female;ABB individuals;01-0102-F-5339624;0;0;0;Workers
06.07.1978;38;Female;ABB individuals;01-0102-F-5319936;0;0;0;Workers
02.01.1960;57;Female;ABB individuals;01-0102-F-5321894;0;0;1;Retired
03.10.1958;58;Male;ABB individuals;01-0102-F-5334179;1;0;0;Workers
05.03.1992;24;Male;ABB individuals;01-0102-F-5339467;0;0;0;Students
17.09.1988;28;Female;ABB individuals;01-0102-F-5337643;0;0;0;Workers
24.08.1960;56;Female;ABB individuals;01-0102-F-5323872;0;0;0;Retired
28.11.1987;29;Female;ABB individuals;01-0102-F-5347932;0;0;0;Workers
23.05.1977;39;Male;ABB individuals;01-0102-F-5339277;0;0;0;Workers
11.07.1987;29;Male;ABB individuals;01-0102-F-5330738;0;0;0;Workers
02.07.1958;58;Male;ABB individuals;01-0102-F-5345123;0;0;0;Workers
29.12.1946;70;Female;ABB individuals;01-0102-F-5323152;0;0;0;Retired
09.10.1968;48;Female;ABB individuals;01-0165-F-5327890;1;0;0;Workers
12.04.1968;48;Female;ABB individuals;01-0102-F-5329280;0;0;0;Workers
03.06.1991;25;Male;ABB individuals;01-0165-F-5328070;0;0;0;Workers
19.04.1980;36;Female;ABB individuals;01-0165-F-5329370;0;0;0;Workers
10.11.1937;79;Female;ABB individuals;01-0165-F-5323371;0;0;0;Retired
11.08.1949;67;Female;ABB individuals;01-0102-F-5323785;0;0;0;Retired
14.07.1971;45;Female;ABB individuals;01-0102-F-5328224;0;0;0;Workers
21.04.1985;31;Male;ABB individuals;01-0102-F-5328279;1;0;0;Workers
19.11.1944;72;Female;ABB individuals;01-0102-F-5330520;1;0;0;Retired
04.09.1946;70;Male;ABB individuals;01-0102-F-5323039;0;0;0;Retired
08.09.1978;38;Female;ABB individuals;01-0102-F-5323668;1;0;0;Workers
28.01.1933;84;Female;ABB individuals;01-0102-F-5323205;0;0;0;Retired
03.02.1983;34;Female;ABB individuals;01-0102-F-5328427;0;0;0;Workers
06.07.1933;83;Female;ABB individuals;01-0102-F-5328440;0;0;0;Retired
31.10.1971;45;Male;ABB individuals;01-0102-F-5328471;0;0;0;Workers
26.02.1959;58;Female;ABB individuals;01-0102-F-5323159;1;0;0;Retired
19.11.1941;75;Female;ABB individuals;01-0102-F-5323244;0;0;0;Retired
08.12.1971;45;Female;ABB individuals;01-0102-F-5328705;0;0;0;Workers
15.08.1950;66;Male;ABB individuals;01-0102-F-5323502;0;0;0;Retired
13.04.1974;42;Female;ABB individuals;01-0102-F-5327513;0;0;0;Workers
22.03.1938;78;Female;ABB individuals;01-0102-F-5329938;0;0;0;Retired
19.12.1981;35;Female;ABB individuals;01-0165-F-5327626;1;0;0;Workers
03.11.1940;76;Female;ABB individuals;01-0102-F-5329965;1;0;0;Retired
07.01.1980;37;Male;ABB individuals;01-0102-F-5323014;0;0;0;Workers
24.09.1978;38;Female;ABB individuals;01-0102-F-5342670;0;0;0;Workers
11.12.1985;31;Female;ABB individuals;01-0165-F-5335050;0;0;0;Workers
22.11.1949;67;Female;ABB individuals;01-0102-F-5319534;1;0;0;Retired
05.01.1948;69;Female;ABB individuals;01-0102-F-5327158;0;0;0;Retired
16.07.1945;71;Female;ABB individuals;01-0102-F-5320645;1;0;0;Retired
20.12.1940;76;Female;ABB individuals;01-0102-F-5321125;0;0;0;Retired
03.10.1961;55;Female;ABB individuals;01-0102-F-5321159;0;0;0;Retired
21.08.1939;77;Female;ABB individuals;01-0165-F-5327161;0;0;0;Retired
28.08.1994;22;Female;ABB individuals;01-0102-F-5320696;1;0;0;Students
06.07.1949;67;Female;ABB individuals;01-0102-F-5321230;1;0;0;Retired
30.06.1992;24;Female;ABB individuals;01-0165-F-5326312;0;0;0;Students
30.03.1970;46;Male;ABB individuals;01-0102-F-5319571;0;0;0;Workers
12.01.1937;80;Male;ABB individuals;01-0165-F-5319575;1;0;0;Retired
11.09.1948;68;Male;ABB individuals;01-0165-F-5321081;0;0;0;Retired
19.07.1954;62;Female;ABB individuals;01-0165-F-5321479;0;0;0;Retired
07.12.1955;61;Female;ABB individuals;01-0102-F-5319741;0;0;0;Retired
01.01.1960;57;Male;ABB individuals;01-0102-F-5319810;0;0;0;Workers
18.12.1958;58;Male;ABB individuals;01-0165-F-5326158;1;0;0;Workers
05.10.1925;91;Female;ABB individuals;01-0165-F-5320758;0;0;0;Retired
06.06.1955;61;Female;ABB individuals;01-0102-F-5320797;0;0;0;Retired
02.02.1951;66;Female;ABB individuals;01-0102-F-5320825;1;0;0;Retired
10.01.1971;46;Male;ABB individuals;01-0165-F-5326082;0;0;0;Workers
26.04.1991;25;Female;ABB individuals;01-0102-F-5326226;0;0;0;Workers
06.06.1941;75;Female;ABB individuals;01-0102-F-5320986;0;0;0;Retired
10.01.1956;61;Female;ABB individuals;01-0102-F-5321020;0;0;0;Retired
14.01.1969;48;Male;ABB individuals;01-0102-F-5326294;0;0;0;Workers
06.12.1968;48;Female;ABB individuals;01-0102-F-5326228;0;0;0;Workers
27.08.1973;43;Female;ABB individuals;01-0102-F-5326283;0;0;0;Workers
07.04.1991;25;Male;ABB individuals;01-0102-F-5326336;1;0;0;Workers
26.11.1972;44;Male;ABB individuals;01-0102-F-5326547;0;0;0;Workers
14.12.1952;64;Female;ABB individuals;01-0165-F-5321369;0;0;0;Retired
03.12.1950;66;Female;ABB individuals;01-0102-F-5321114;0;0;0;Retired
21.02.1985;32;Male;ABB individuals;01-0102-F-5326583;0;0;0;Workers
16.10.1946;70;Female;ABB individuals;01-0102-F-5319484;0;0;0;Retired
03.12.1960;56;Female;ABB individuals;01-0102-F-5326411;0;0;0;Retired
19.03.1947;69;Male;ABB individuals;01-0102-F-5320871;1;0;0;Retired
04.04.1971;45;Female;ABB individuals;01-0102-F-5321737;1;0;0;Workers
25.03.1938;78;Female;ABB individuals;01-0102-F-5319756;0;0;0;Retired
01.09.1994;22;Female;ABB individuals;01-0102-F-5327604;1;0;0;Students
09.04.1959;57;Male;ABB individuals;01-0165-F-5327610;0;0;0;Workers
14.01.1936;81;Female;ABB individuals;01-0102-F-5329832;0;0;0;Retired
22.10.1985;31;Male;ABB individuals;01-0102-F-5329895;0;0;0;Workers
08.01.1984;33;Female;ABB individuals;01-0102-F-5329901;0;0;0;Workers
23.09.1938;78;Female;ABB individuals;01-0165-F-5330120;0;0;0;Retired
01.01.1968;49;Male;ABB individuals;01-0102-F-5328923;0;0;0;Workers
06.08.1968;48;Female;ABB individuals;01-0102-F-5328967;0;0;0;Workers
06.01.1980;37;Female;ABB individuals;01-0165-F-5330387;0;0;0;Workers
29.07.1962;54;Male;ABB individuals;01-0102-F-5330432;0;0;0;Workers
11.01.1991;26;Female;ABB individuals;01-0102-F-5329146;0;0;0;Workers
09.12.1959;57;Male;ABB individuals;01-0102-F-5330477;1;1;0;Workers
19.10.1966;50;Male;ABB individuals;01-0102-F-5330483;0;0;0;Workers
23.02.1982;35;Female;ABB individuals;01-0102-F-5329735;0;0;0;Workers
15.01.1987;30;Female;ABB individuals;01-0165-F-5328223;0;0;0;Workers
16.03.1965;51;Female;ABB individuals;01-0102-F-5329894;0;0;0;Workers
24.03.1995;21;Female;ABB individuals;01-0102-F-5329897;0;0;0;Students
17.07.1982;34;Female;ABB individuals;01-0102-F-5328438;0;0;0;Workers
10.09.1979;37;Male;ABB individuals;01-0102-F-5330071;0;0;0;Workers
25.08.1993;23;Female;ABB individuals;01-0102-F-5329646;0;0;0;Students
01.04.1957;59;Male;ABB individuals;01-0102-F-5328559;0;0;0;Workers
26.11.1940;76;Female;ABB individuals;01-0102-F-5329706;0;0;0;Retired
18.03.1990;26;Male;ABB individuals;01-0102-F-5333746;0;0;0;Workers
01.08.1933;83;Female;ABB individuals;01-0165-F-5333834;0;0;0;Retired
26.10.1975;41;Male;ABB individuals;01-0102-F-5333950;0;0;0;Workers
08.04.1994;22;Female;ABB individuals;01-0102-F-5333956;0;0;0;Students
20.06.1978;38;Male;ABB individuals;01-0102-F-5333957;0;0;0;Workers
08.02.1962;55;Female;ABB individuals;01-0102-F-5334520;0;0;0;Retired
30.05.1941;75;Male;ABB individuals;01-0102-F-5334558;0;0;0;Retired
15.10.1967;49;Male;ABB individuals;01-0102-F-5333785;0;0;0;Workers
18.05.1977;39;Male;ABB individuals;01-0102-F-5333891;0;0;0;Workers
11.02.1977;40;Female;ABB individuals;01-0102-F-5333995;0;0;0;Workers
11.09.1973;43;Male;ABB individuals;01-0102-F-5334396;1;0;0;Workers
26.08.1967;49;Male;ABB individuals;01-0165-F-5334590;0;0;0;Workers
07.09.1948;68;Female;ABB individuals;01-0102-F-5334777;0;0;0;Retired
24.03.1939;77;Female;ABB individuals;01-0165-F-5334501;0;0;0;Retired
26.12.1983;33;Male;ABB individuals;01-0165-F-5334153;0;0;0;Workers
11.11.1988;28;Female;ABB individuals;01-0102-F-5334165;0;0;0;Workers
02.09.1984;32;Male;ABB individuals;01-0102-F-5334167;0;0;0;Workers
10.01.1972;45;Male;ABB individuals;01-0102-F-5333673;0;0;0;Workers
24.07.1939;77;Female;ABB individuals;01-0102-F-5333929;0;0;0;Retired
13.12.1968;48;Female;ABB individuals;01-0102-F-5334268;0;0;0;Workers
19.06.1942;74;Female;ABB individuals;01-0102-F-5337421;0;0;0;Retired
01.11.1995;21;Female;ABB individuals;01-0102-F-5336819;0;0;0;Students
17.08.1973;43;Male;ABB individuals;01-0165-F-5336319;0;0;0;Workers
27.11.1924;92;Female;ABB individuals;01-0102-F-5336957;0;0;0;Retired
20.11.1937;79;Male;ABB individuals;01-0102-F-5336417;0;0;0;Retired
14.10.1992;24;Female;ABB individuals;01-0102-F-5336442;0;0;0;Students
24.11.1991;25;Male;ABB individuals;01-0102-F-5336488;0;0;0;Workers
04.04.1984;32;Female;ABB individuals;01-0102-F-5337176;0;0;0;Workers
13.06.1981;35;Female;ABB individuals;01-0102-F-5336665;0;0;0;Workers
03.09.1959;57;Male;ABB individuals;01-0102-F-5337251;0;0;0;Workers
28.08.1935;81;Female;ABB individuals;01-0165-F-5337253;0;0;0;Retired
18.03.1974;42;Male;ABB individuals;01-0102-F-5337277;0;0;0;Workers
15.11.1980;36;Male;ABB individuals;01-0102-F-5336695;0;0;0;Workers
29.08.1969;47;Female;ABB individuals;01-0102-F-5337303;0;0;0;Workers
04.01.1965;52;Female;ABB individuals;01-0165-F-5337327;0;0;0;Workers
02.06.1966;50;Female;ABB individuals;01-0102-F-5343356;0;0;0;Workers
23.05.1970;46;Female;ABB individuals;01-0102-F-5343900;0;0;0;Workers
20.09.1994;22;Male;ABB individuals;01-0165-F-5343906;0;0;0;Students
18.09.1971;45;Female;ABB individuals;01-0102-F-5343446;0;0;0;Workers
10.03.1969;47;Female;ABB individuals;01-0102-F-5343927;0;0;0;Workers
11.05.1992;24;Male;ABB individuals;01-0102-F-5343510;0;0;0;Students
12.08.1988;28;Female;ABB individuals;01-0102-F-5343623;0;0;0;Workers
22.02.1986;31;Male;ABB individuals;01-0102-F-5344120;0;0;0;Workers
14.07.1994;22;Female;ABB individuals;01-0102-F-5344138;0;0;0;Students
14.03.1935;81;Male;ABB individuals;01-0102-F-5344156;1;0;0;Retired
01.10.1977;39;Male;ABB individuals;01-0102-F-5344183;0;0;0;Workers
07.09.1993;23;Male;ABB individuals;01-0102-F-5343734;0;0;0;Students
26.09.1994;22;Female;ABB individuals;01-0102-F-5344227;0;0;0;Students
15.07.1986;30;Male;ABB individuals;01-0102-F-5344257;0;0;0;Workers
24.05.1997;19;Female;ABB individuals;01-0165-F-5343822;0;0;0;Students
09.08.1968;48;Female;ABB individuals;01-0102-F-5344279;0;0;0;Workers
08.05.1970;46;Male;ABB individuals;01-0102-F-5344281;0;0;0;Workers
22.07.1982;34;Female;ABB individuals;01-0165-F-5342260;0;0;0;Workers
04.12.1977;39;Male;ABB individuals;01-0102-F-5342277;0;0;0;Workers
09.10.1938;78;Female;ABB individuals;01-0102-F-5341767;0;0;0;Retired
24.12.1937;79;Male;ABB individuals;01-0102-F-5341791;0;0;0;Retired
28.02.1976;41;Female;ABB individuals;01-0102-F-5341839;0;0;0;Workers
24.06.1994;22;Male;ABB individuals;01-0102-F-5342395;0;0;0;Students
02.05.1990;26;Female;ABB individuals;01-0102-F-5341956;0;0;0;Workers
08.05.1985;31;Male;ABB individuals;01-0102-F-5341452;0;0;0;Workers
07.12.1963;53;Female;ABB individuals;01-0102-F-5341456;0;0;0;Workers
12.07.1967;49;Female;ABB individuals;01-0102-F-5341472;0;0;0;Workers
18.05.1936;80;Female;ABB individuals;01-0102-F-5342089;0;0;0;Retired
24.01.1980;37;Female;ABB individuals;01-0165-F-5341516;0;0;0;Workers
23.02.1978;39;Male;ABB individuals;01-0102-F-5342131;0;0;0;Workers
02.07.1940;76;Female;ABB individuals;01-0165-F-5341578;0;0;0;Retired
24.03.1990;26;Female;ABB individuals;01-0102-F-5342220;0;0;0;Workers
26.07.1946;70;Female;ABB individuals;01-0102-F-5347025;0;0;0;Retired
26.04.1984;32;Male;ABB individuals;01-0102-F-5347027;0;0;0;Workers
19.11.1972;44;Male;ABB individuals;01-0165-F-5347422;0;0;0;Workers
06.11.1978;38;Male;ABB individuals;01-0102-F-5347716;1;0;0;Workers
10.12.1988;28;Female;ABB individuals;01-0165-F-5345333;0;0;0;Workers
06.09.1938;78;Female;ABB individuals;01-0102-F-5345370;0;0;0;Retired
29.12.1991;25;Male;ABB individuals;01-0102-F-5347457;0;0;0;Workers
07.07.1948;68;Female;ABB individuals;01-0165-F-5345453;0;0;0;Retired
03.01.1953;64;Male;ABB individuals;01-0102-F-5347160;0;0;0;Retired
16.01.1977;40;Male;ABB individuals;01-0165-F-5345045;0;0;0;Workers
04.12.1942;74;Female;ABB individuals;01-0165-F-5345046;0;0;0;Retired
24.12.1988;28;Female;ABB individuals;01-0102-F-5345980;0;0;0;Workers
24.12.1935;81;Female;ABB individuals;01-0165-F-5346786;0;0;0;Retired
03.02.1972;45;Female;ABB individuals;01-0165-F-5347620;0;0;0;Workers
04.12.1985;31;Male;ABB individuals;01-0102-F-5347235;0;0;0;Workers
22.06.1981;35;Male;ABB individuals;01-0102-F-5346054;0;0;0;Workers
25.04.1971;45;Female;ABB individuals;01-0102-F-5346803;0;0;0;Workers
22.12.1951;65;Female;ABB individuals;01-0102-F-5345182;0;0;0;Retired
29.05.1983;33;Female;ABB individuals;01-0165-F-5345560;0;0;0;Workers
30.05.1972;44;Male;ABB individuals;01-0102-F-5346150;0;0;0;Workers
02.10.1973;43;Female;ABB individuals;01-0102-F-5345617;0;0;0;Workers
26.02.1985;32;Male;ABB individuals;01-0102-F-5345224;0;0;0;Workers
20.11.1963;53;Female;ABB individuals;01-0102-F-5345227;0;0;0;Workers
10.11.1931;85;Female;ABB individuals;01-0102-F-5345642;0;0;0;Retired
14.09.1967;49;Female;ABB individuals;01-0102-F-5345658;0;0;0;Workers
01.12.1962;54;Female;ABB individuals;01-0102-F-5346215;0;0;0;Workers
08.09.1939;77;Female;ABB individuals;01-0165-F-5346892;0;0;0;Retired
16.02.1980;37;Female;ABB individuals;01-0102-F-5347305;0;0;0;Workers
20.12.1985;31;Female;ABB individuals;01-0165-F-5345275;0;0;0;Workers
02.01.1976;41;Female;ABB individuals;01-0102-F-5345293;1;0;0;Workers
10.06.1968;48;Male;ABB individuals;01-0102-F-5347370;0;0;0;Workers
09.05.1996;20;Female;ABB individuals;01-0102-F-5347675;0;0;0;Students
04.04.1931;85;Female;ABB individuals;01-0102-F-5339859;0;0;0;Retired
18.11.1964;52;Female;ABB individuals;01-0102-F-5339896;1;0;0;Workers
03.11.1981;35;Female;ABB individuals;01-0165-F-5339316;0;0;0;Workers
15.05.1978;38;Male;ABB individuals;01-0102-F-5339371;0;0;0;Workers
06.12.1971;45;Male;ABB individuals;01-0102-F-5339468;0;0;0;Workers
10.01.1989;28;Female;ABB individuals;01-0102-F-5339957;0;0;0;Workers
15.03.1972;44;Female;ABB individuals;01-0102-F-5340061;0;0;0;Workers
13.03.1981;35;Female;ABB individuals;01-0102-F-5339042;0;0;0;Workers
04.07.1991;25;Female;ABB individuals;01-0102-F-5339050;0;0;0;Workers
30.06.1990;26;Male;ABB individuals;01-0102-F-5339649;1;1;0;Workers
18.11.1997;19;Female;ABB individuals;01-0165-F-5339657;0;0;0;Students
13.03.1969;47;Female;ABB individuals;01-0102-F-5339116;1;0;0;Workers
02.05.1987;29;Female;ABB individuals;01-0102-F-5339166;0;0;0;Workers
07.09.1935;81;Female;ABB individuals;01-0165-F-5339748;0;0;0;Retired
26.05.1980;36;Male;ABB individuals;01-0102-F-5339195;0;0;0;Workers
25.06.1987;29;Female;ABB individuals;01-0102-F-5339795;0;0;0;Workers
03.01.1979;38;Female;ABB individuals;01-0102-F-5339834;0;0;0;Workers
05.05.1968;48;Female;ABB individuals;01-0102-F-5339839;0;0;0;Workers
17.02.1974;43;Female;ABB individuals;01-0000-F-5316575;0;0;1;Workers
11.08.1958;58;Female;ABB individuals;01-0102-F-5347140;0;0;0;Retired
21.10.1957;59;Male;ABB individuals;01-0102-F-5327460;0;0;0;Workers
